 age, marital_status, education_level,gender,percent_hike,distance_from_home,sourcing_channel,total_rounds,date_1st_contact,date_offered,satisfaction_index,no_companies_worked,career_growth,flexi_work,total_experience,timely_communication,offer_dropped
41,married,Associate Certification,Male,13,> 20 kms,Internal Referrals,8,3/14/2015,5/9/2015,29,5,Lateral,No,17,Yes,Yes
32,married,Associate Certification,Male,13,<15 kms,Company Website,3,5/4/2015,5/13/2015,30,6,Lateral,Yes,8,Yes,Yes
41,married,Master Degree,Male,10,> 20 kms,Internal Referrals,3,3/14/2015,4/8/2015,30,4,Vertical,No,11,No,Yes
34,married,Master Degree,Male,38,> 20 kms,Consultants,4,2/13/2016,6/5/2016,63,8,Vertical,Yes,10,No,No
26,married,Bachelor Degree,Male,11,<15 kms,Social Media,9,3/5/2015,3/28/2015,20,1,Lateral,No,2,Yes,Yes
37,single,Master Degree,Male,14,> 20 kms,Company Website,7,7/10/2015,7/31/2015,23,5,Vertical,No,13,No,Yes
31,divorced,Associate Degree,Male,35,<15 kms,Social Media,5,5/7/2015,9/14/2015,66,5,Vertical,Yes,7,Yes,No
42,single,Master Degree,Male,38,<15 kms,Social Media,4,10/15/2015,2/7/2016,78,4,Lateral,Yes,18,Yes,No
37,married,Associate Certification,Male,12,15-20 kms,Social Media,3,1/27/2016,2/9/2016,23,6,Vertical,Yes,13,Yes,Yes
46,married,Master Degree,Male,39,<15 kms,Job Portals,5,4/23/2015,9/9/2015,41,3,Vertical,Yes,22,No,No
42,single,Master Degree,Male,12,<15 kms,Internal Referrals,10,2/4/2015,3/14/2015,24,7,Vertical,Yes,18,No,Yes
32,married,Associate Certification,Male,33,<15 kms,Social Media,7,3/21/2015,7/6/2015,83,3,Vertical,Yes,8,Yes,No
34,single,Master Degree,Male,40,<15 kms,Consultants,8,9/13/2015,1/13/2016,34,4,Vertical,No,10,Yes,No
42,single,Master Degree,Male,10,15-20 kms,Job Portals,3,4/26/2015,5/27/2015,23,4,Lateral,Yes,12,Yes,Yes
29,married,Associate Degree,Male,10,> 20 kms,Social Media,3,6/8/2015,6/21/2015,24,4,Lateral,Yes,5,No,Yes
41,married,Bachelor Degree,Male,39,<15 kms,Job Portals,3,1/21/2016,5/26/2016,64,5,Lateral,No,17,Yes,No
45,single,Associate Degree,Male,11,> 20 kms,Internal Referrals,5,12/8/2015,1/31/2016,19,5,Vertical,No,21,Yes,Yes
39,married,Associate Degree,Male,40,> 20 kms,Social Media,6,3/30/2016,8/8/2016,50,7,Vertical,Yes,15,No,No
38,married,Associate Degree,Male,12,> 20 kms,Internal Referrals,8,9/17/2015,9/21/2015,28,4,Vertical,No,8,No,Yes
26,married,Associate Degree,Male,13,<15 kms,Company Website,6,4/18/2015,5/15/2015,17,1,Lateral,No,2,No,Yes
35,single,Associate Degree,Male,11,<15 kms,Company Website,3,6/16/2016,8/8/2016,23,3,Lateral,Yes,7,No,Yes
26,married,Associate Degree,Male,12,> 20 kms,Company Website,9,11/14/2015,12/31/2015,26,1,Lateral,No,2,Yes,Yes
30,married,Bachelor Degree,Male,12,> 20 kms,Consultants,4,3/5/2015,4/20/2015,29,5,Vertical,Yes,6,No,Yes
32,married,Associate Certification,Male,30,<15 kms,Company Website,10,10/19/2015,2/1/2016,66,5,Vertical,No,8,Yes,No
35,married,Associate Degree,Male,37,> 20 kms,Internal Referrals,7,6/6/2015,9/22/2015,42,3,Vertical,No,11,No,No
36,married,Associate Degree,Male,13,<15 kms,Internal Referrals,3,8/25/2015,9/15/2015,22,6,Vertical,Yes,12,No,Yes
41,single,Bachelor Degree,Male,32,15-20 kms,Internal Referrals,9,6/1/2016,9/23/2016,51,3,Vertical,Yes,17,Yes,No
35,married,Master Degree,Male,33,15-20 kms,Internal Referrals,9,12/17/2015,4/8/2016,57,3,Vertical,No,11,No,No
39,married,Associate Degree,Male,38,15-20 kms,Consultants,4,12/24/2015,4/30/2016,33,4,Lateral,Yes,15,Yes,No
29,single,Bachelor Degree,Male,14,> 20 kms,Consultants,9,6/16/2015,7/1/2015,20,3,Vertical,No,5,No,Yes
30,married,Associate Degree,Male,35,> 20 kms,Company Website,4,7/31/2015,12/14/2015,25,4,Vertical,No,6,Yes,No
37,married,Associate Degree,Male,32,15-20 kms,Social Media,3,1/8/2015,5/7/2015,54,6,Lateral,No,13,No,No
27,married,Associate Degree,Male,14,> 20 kms,Company Website,7,2/20/2016,3/7/2016,27,4,Vertical,Yes,3,Yes,Yes
46,divorced,Associate Degree,Male,39,> 20 kms,Social Media,8,3/14/2015,7/4/2015,64,6,Lateral,Yes,22,No,No
44,married,Associate Certification,Male,40,<15 kms,Social Media,10,12/25/2015,4/8/2016,45,4,Lateral,Yes,20,Yes,No
25,divorced,Bachelor Degree,Male,34,> 20 kms,Company Website,6,6/18/2015,10/16/2015,37,1,Lateral,Yes,1,No,No
35,married,Master Degree,Male,14,15-20 kms,Company Website,3,1/5/2015,3/6/2015,16,3,Lateral,No,7,No,Yes
32,married,Associate Degree,Male,30,15-20 kms,Consultants,10,3/13/2015,7/25/2015,54,4,Lateral,No,8,No,No
36,married,Associate Degree,Male,12,<15 kms,Consultants,9,5/25/2015,7/12/2015,27,4,Vertical,Yes,12,Yes,Yes
45,single,Associate Certification,Male,12,<15 kms,Internal Referrals,7,10/19/2015,12/9/2015,29,7,Vertical,Yes,21,Yes,Yes
39,married,Associate Certification,Male,14,15-20 kms,Company Website,3,1/11/2015,1/23/2015,26,8,Vertical,Yes,15,No,Yes
32,married,Associate Certification,Male,10,> 20 kms,Job Portals,3,9/13/2015,11/10/2015,29,4,Vertical,Yes,8,No,Yes
33,married,Bachelor Degree,Male,13,> 20 kms,Consultants,3,11/14/2015,12/18/2015,30,3,Lateral,Yes,9,Yes,Yes
37,married,Master Degree,Male,13,> 20 kms,Social Media,7,1/6/2015,3/5/2015,19,5,Vertical,No,13,No,Yes
31,married,Associate Certification,Male,35,> 20 kms,Social Media,6,3/21/2016,7/13/2016,92,3,Vertical,Yes,7,Yes,No
32,married,Associate Certification,Male,33,15-20 kms,Company Website,5,2/7/2015,6/17/2015,36,3,Vertical,Yes,8,No,No
26,married,Associate Degree,Male,11,<15 kms,Social Media,3,3/14/2015,4/22/2015,24,1,Vertical,Yes,2,Yes,Yes
46,married,Master Degree,Male,34,<15 kms,Job Portals,8,12/19/2015,4/14/2016,89,6,Lateral,Yes,22,Yes,No
38,married,Associate Degree,Male,10,> 20 kms,Internal Referrals,5,8/20/2015,9/16/2015,23,7,Lateral,Yes,14,Yes,Yes
28,married,Associate Degree,Male,30,> 20 kms,Company Website,9,1/5/2015,4/22/2015,26,5,Vertical,Yes,4,Yes,No
30,married,Associate Certification,Male,36,<15 kms,Job Portals,9,2/13/2016,6/29/2016,64,5,Lateral,Yes,6,No,No
34,married,Associate Certification,Male,33,> 20 kms,Social Media,3,11/24/2015,3/29/2016,62,4,Vertical,Yes,10,No,No
36,married,Associate Degree,Male,13,<15 kms,Internal Referrals,6,4/7/2016,5/25/2016,26,5,Lateral,No,12,No,Yes
40,divorced,Associate Degree,Male,31,15-20 kms,Company Website,10,12/11/2015,4/23/2016,92,6,Lateral,No,16,Yes,No
34,single,Master Degree,Male,30,<15 kms,Internal Referrals,9,2/1/2016,6/14/2016,60,8,Vertical,Yes,10,No,No
37,married,Master Degree,Male,38,<15 kms,Internal Referrals,8,9/2/2015,12/13/2015,79,4,Vertical,No,13,No,No
44,married,Bachelor Degree,Male,32,<15 kms,Job Portals,3,5/22/2015,10/4/2015,60,6,Lateral,Yes,20,No,No
46,married,Bachelor Degree,Male,10,<15 kms,Job Portals,6,3/14/2016,3/26/2016,16,6,Lateral,Yes,22,Yes,Yes
40,married,Associate Degree,Male,40,<15 kms,Company Website,10,10/19/2015,2/7/2016,34,8,Lateral,Yes,16,No,No
27,married,Bachelor Degree,Male,11,> 20 kms,Consultants,5,1/4/2015,2/16/2015,17,3,Vertical,Yes,3,No,Yes
25,married,Associate Degree,Male,10,<15 kms,Job Portals,8,2/27/2016,4/24/2016,26,1,Vertical,Yes,1,No,Yes
41,married,Associate Certification,Male,13,15-20 kms,Internal Referrals,7,4/21/2016,5/8/2016,21,4,Vertical,No,17,Yes,Yes
30,married,Associate Certification,Male,35,> 20 kms,Company Website,10,1/19/2016,5/10/2016,28,5,Vertical,No,6,No,No
40,single,Associate Certification,Male,12,> 20 kms,Company Website,6,4/24/2016,6/5/2016,15,6,Vertical,Yes,16,No,Yes
29,married,Associate Degree,Male,13,15-20 kms,Consultants,7,12/24/2015,2/4/2016,18,3,Lateral,No,5,Yes,Yes
43,single,Master Degree,Male,11,15-20 kms,Internal Referrals,4,3/31/2015,4/4/2015,15,5,Vertical,Yes,19,No,Yes
38,married,Bachelor Degree,Male,12,15-20 kms,Internal Referrals,4,7/18/2015,8/8/2015,27,4,Vertical,Yes,14,Yes,Yes
29,married,Associate Degree,Male,35,> 20 kms,Consultants,4,4/12/2015,7/27/2015,32,4,Vertical,Yes,5,Yes,No
45,married,Associate Certification,Male,33,> 20 kms,Internal Referrals,6,6/27/2015,11/1/2015,66,7,Vertical,No,21,Yes,No
29,married,Associate Certification,Male,33,15-20 kms,Social Media,3,9/24/2015,1/16/2016,64,3,Lateral,No,5,No,No
26,divorced,Associate Degree,Male,35,<15 kms,Consultants,10,10/7/2015,2/2/2016,72,1,Lateral,No,2,Yes,No
42,married,Associate Certification,Male,12,15-20 kms,Internal Referrals,3,8/16/2015,9/25/2015,18,6,Lateral,Yes,18,No,Yes
27,married,Associate Degree,Male,13,<15 kms,Company Website,3,9/9/2015,10/25/2015,30,5,Vertical,Yes,3,No,Yes
35,divorced,Associate Certification,Male,10,<15 kms,Job Portals,10,7/31/2015,8/24/2015,25,3,Vertical,No,11,Yes,Yes
25,married,Bachelor Degree,Male,10,<15 kms,Internal Referrals,10,1/20/2016,2/29/2016,15,1,Vertical,No,1,Yes,Yes
46,married,Associate Degree,Male,13,<15 kms,Company Website,5,7/24/2015,8/26/2015,17,6,Vertical,No,22,Yes,Yes
29,single,Bachelor Degree,Male,31,> 20 kms,Job Portals,7,1/21/2016,5/3/2016,53,3,Lateral,Yes,5,No,No
42,married,Associate Certification,Male,14,> 20 kms,Social Media,3,3/21/2016,5/4/2016,27,8,Lateral,Yes,18,No,Yes
39,single,Bachelor Degree,Male,13,<15 kms,Company Website,8,1/11/2015,1/15/2015,24,4,Vertical,No,15,Yes,Yes
40,single,Bachelor Degree,Male,30,15-20 kms,Internal Referrals,10,6/13/2015,10/30/2015,53,3,Lateral,No,16,No,No
38,single,Associate Degree,Male,31,15-20 kms,Internal Referrals,10,6/5/2015,10/4/2015,42,8,Vertical,No,14,No,No
46,single,Bachelor Degree,Male,34,<15 kms,Job Portals,3,3/29/2016,7/12/2016,94,8,Lateral,Yes,22,No,No
29,married,Bachelor Degree,Male,40,<15 kms,Consultants,10,10/29/2015,2/7/2016,64,5,Lateral,No,5,No,No
39,single,Associate Degree,Male,30,> 20 kms,Internal Referrals,8,8/12/2015,12/7/2015,63,5,Lateral,No,15,Yes,No
34,single,Bachelor Degree,Male,31,> 20 kms,Social Media,4,1/10/2015,4/22/2015,64,6,Lateral,Yes,10,No,No
32,single,Associate Degree,Male,32,15-20 kms,Internal Referrals,3,11/14/2015,4/1/2016,59,5,Lateral,No,8,Yes,No
46,divorced,Master Degree,Male,35,<15 kms,Internal Referrals,7,8/16/2015,11/25/2015,57,3,Lateral,Yes,22,No,No
34,married,Associate Degree,Male,14,> 20 kms,Job Portals,3,9/13/2015,10/4/2015,18,3,Vertical,Yes,10,No,Yes
28,single,Associate Degree,Male,38,<15 kms,Consultants,5,3/14/2016,7/31/2016,66,5,Lateral,No,4,No,No
28,married,Associate Certification,Male,32,15-20 kms,Company Website,5,1/10/2015,5/11/2015,94,3,Lateral,Yes,4,Yes,No
25,married,Bachelor Degree,Female,39,> 20 kms,Social Media,3,5/9/2015,9/5/2015,59,1,Vertical,Yes,1,Yes,No
46,single,Associate Degree,Male,13,<15 kms,Company Website,4,8/16/2015,8/17/2015,29,8,Vertical,Yes,22,No,Yes
42,single,Bachelor Degree,Male,11,15-20 kms,Company Website,5,10/9/2015,11/28/2015,23,5,Lateral,No,9,No,Yes
37,married,Bachelor Degree,Female,32,> 20 kms,Job Portals,10,6/16/2015,9/25/2015,63,6,Vertical,Yes,13,No,No
27,married,Associate Certification,Male,11,15-20 kms,Job Portals,3,12/25/2015,2/17/2016,20,5,Lateral,No,3,Yes,Yes
32,single,Bachelor Degree,Male,12,15-20 kms,Consultants,5,6/16/2015,7/2/2015,17,3,Lateral,No,8,Yes,Yes
40,married,Associate Degree,Male,11,<15 kms,Job Portals,9,9/6/2015,9/12/2015,21,4,Vertical,Yes,10,No,Yes
41,divorced,Associate Degree,Male,12,15-20 kms,Social Media,4,8/17/2015,9/17/2015,23,5,Vertical,Yes,17,No,Yes
35,married,Associate Certification,Female,35,15-20 kms,Social Media,6,9/13/2015,12/25/2015,61,4,Vertical,No,11,No,No
27,married,Bachelor Degree,Male,11,15-20 kms,Job Portals,7,1/12/2015,2/22/2015,27,3,Lateral,Yes,3,Yes,Yes
28,married,Bachelor Degree,Male,12,<15 kms,Social Media,8,5/12/2015,5/13/2015,18,5,Vertical,Yes,4,Yes,Yes
27,married,Associate Degree,Male,12,> 20 kms,Social Media,8,10/17/2015,11/28/2015,19,4,Vertical,Yes,3,Yes,Yes
32,married,Associate Certification,Male,10,> 20 kms,Consultants,5,3/29/2015,5/22/2015,23,3,Vertical,No,8,Yes,Yes
25,single,Associate Certification,Female,32,15-20 kms,Job Portals,6,6/19/2015,10/26/2015,84,1,Vertical,Yes,1,No,No
26,single,Associate Degree,Female,30,<15 kms,Job Portals,3,4/30/2016,8/29/2016,52,1,Lateral,Yes,2,No,No
32,married,Associate Degree,Male,14,<15 kms,Job Portals,8,10/25/2015,10/30/2015,19,5,Vertical,No,8,Yes,Yes
27,married,Bachelor Degree,Female,35,> 20 kms,Company Website,10,5/9/2015,9/26/2015,63,4,Vertical,No,3,No,No
34,single,Associate Degree,Female,33,<15 kms,Internal Referrals,10,8/16/2015,12/26/2015,72,3,Vertical,Yes,10,No,No
33,married,Associate Degree,Female,35,> 20 kms,Company Website,8,10/16/2015,2/2/2016,51,7,Vertical,Yes,9,No,No
27,married,Associate Certification,Male,13,> 20 kms,Consultants,3,4/5/2015,5/14/2015,30,4,Lateral,No,3,Yes,Yes
30,married,Associate Degree,Female,35,15-20 kms,Company Website,9,8/20/2015,12/23/2015,66,4,Vertical,No,6,Yes,No
31,married,Bachelor Degree,Female,35,<15 kms,Consultants,3,6/19/2015,10/20/2015,41,3,Lateral,Yes,7,Yes,No
36,single,Associate Certification,Male,10,<15 kms,Job Portals,4,3/21/2016,4/5/2016,17,3,Vertical,Yes,8,No,Yes
35,single,Bachelor Degree,Male,10,> 20 kms,Consultants,3,10/16/2015,10/20/2015,25,7,Lateral,No,11,No,Yes
36,married,Associate Certification,Male,10,<15 kms,Social Media,8,2/8/2015,2/22/2015,28,8,Vertical,Yes,12,No,Yes
44,single,Associate Degree,Female,31,<15 kms,Social Media,6,3/29/2015,7/22/2015,44,5,Lateral,Yes,20,No,No
35,single,Associate Certification,Male,13,15-20 kms,Social Media,5,3/31/2015,5/1/2015,24,4,Lateral,No,11,No,Yes
25,married,Associate Certification,Male,14,<15 kms,Internal Referrals,4,12/24/2015,2/17/2016,25,1,Lateral,Yes,1,Yes,Yes
39,married,Associate Certification,Male,13,<15 kms,Company Website,4,11/14/2015,12/17/2015,23,6,Vertical,No,15,No,Yes
26,single,Bachelor Degree,Male,14,<15 kms,Consultants,10,3/12/2015,4/24/2015,16,1,Vertical,Yes,2,No,Yes
28,single,Associate Degree,Male,13,15-20 kms,Consultants,3,11/14/2015,1/1/2016,21,4,Lateral,No,4,No,Yes
39,married,Bachelor Degree,Male,13,> 20 kms,Social Media,9,11/14/2015,11/16/2015,25,4,Vertical,Yes,9,Yes,Yes
44,married,Associate Certification,Female,39,> 20 kms,Company Website,8,9/22/2015,1/24/2016,95,8,Vertical,Yes,20,Yes,No
32,married,Associate Degree,Female,31,> 20 kms,Consultants,3,9/11/2015,1/26/2016,92,7,Lateral,No,8,No,No
30,married,Associate Degree,Male,12,<15 kms,Social Media,3,9/12/2015,10/11/2015,29,3,Lateral,Yes,6,Yes,Yes
46,single,Associate Degree,Male,14,> 20 kms,Social Media,6,9/22/2015,11/11/2015,26,7,Vertical,Yes,22,Yes,Yes
39,married,Bachelor Degree,Male,14,<15 kms,Job Portals,7,10/25/2015,12/19/2015,30,7,Vertical,Yes,15,Yes,Yes
35,married,Associate Certification,Female,35,<15 kms,Job Portals,7,5/7/2016,8/28/2016,41,8,Lateral,No,11,No,No
35,married,Master Degree,Male,14,> 20 kms,Social Media,3,3/27/2015,3/28/2015,29,4,Lateral,No,11,No,Yes
40,married,Associate Certification,Male,13,<15 kms,Internal Referrals,8,11/24/2015,1/19/2016,23,5,Lateral,No,16,No,Yes
32,married,Associate Degree,Male,10,15-20 kms,Job Portals,7,4/2/2016,6/1/2016,20,7,Lateral,No,8,Yes,Yes
43,divorced,Bachelor Degree,Female,40,<15 kms,Job Portals,6,6/19/2015,10/1/2015,91,6,Vertical,No,19,No,No
28,married,Associate Degree,Female,32,15-20 kms,Internal Referrals,3,10/8/2015,2/1/2016,73,5,Lateral,Yes,4,No,No
27,divorced,Associate Degree,Female,32,<15 kms,Job Portals,8,6/16/2015,10/10/2015,68,3,Lateral,No,3,No,No
31,married,Bachelor Degree,Male,10,<15 kms,Consultants,6,10/15/2015,11/8/2015,20,3,Lateral,No,7,Yes,Yes
31,married,Bachelor Degree,Female,32,15-20 kms,Internal Referrals,9,6/19/2015,10/14/2015,75,3,Vertical,Yes,7,No,No
36,married,Associate Degree,Female,34,<15 kms,Social Media,10,4/1/2016,7/22/2016,55,7,Vertical,Yes,12,Yes,No
40,divorced,Bachelor Degree,Female,34,> 20 kms,Job Portals,5,9/10/2015,12/29/2015,74,3,Lateral,No,16,Yes,No
45,single,Associate Degree,Female,35,> 20 kms,Internal Referrals,8,2/13/2016,6/23/2016,28,6,Lateral,No,21,No,No
30,married,Bachelor Degree,Female,34,<15 kms,Company Website,3,2/3/2015,6/17/2015,77,4,Vertical,Yes,6,No,No
32,married,Associate Degree,Male,12,<15 kms,Company Website,6,9/13/2015,10/1/2015,15,5,Lateral,Yes,8,Yes,Yes
37,married,Master Degree,Male,13,15-20 kms,Social Media,7,6/24/2015,8/5/2015,22,6,Lateral,No,13,Yes,Yes
40,single,Associate Certification,Male,11,<15 kms,Job Portals,10,1/2/2016,1/17/2016,15,3,Vertical,No,13,No,Yes
39,married,Bachelor Degree,Female,34,> 20 kms,Consultants,4,4/3/2016,8/7/2016,69,8,Vertical,No,15,Yes,No
36,single,Associate Certification,Female,32,> 20 kms,Social Media,8,3/5/2015,6/15/2015,73,5,Lateral,No,12,Yes,No
28,single,Bachelor Degree,Male,14,15-20 kms,Company Website,6,9/24/2015,10/6/2015,17,3,Vertical,No,4,Yes,Yes
39,single,Associate Certification,Male,11,<15 kms,Internal Referrals,10,2/22/2016,2/26/2016,17,5,Lateral,No,15,No,Yes
43,married,Master Degree,Female,36,15-20 kms,Company Website,8,6/19/2015,10/30/2015,34,5,Vertical,Yes,19,No,No
46,single,Associate Certification,Male,10,> 20 kms,Consultants,7,6/23/2015,8/1/2015,16,7,Vertical,No,22,No,Yes
33,married,Master Degree,Female,36,15-20 kms,Consultants,9,5/16/2015,8/27/2015,54,5,Vertical,Yes,9,No,No
40,married,Associate Degree,Male,12,15-20 kms,Internal Referrals,3,4/30/2015,6/14/2015,22,4,Lateral,Yes,16,Yes,Yes
30,married,Bachelor Degree,Male,11,15-20 kms,Consultants,3,2/23/2016,3/8/2016,28,4,Vertical,Yes,6,No,Yes
45,married,Bachelor Degree,Female,34,> 20 kms,Job Portals,4,2/2/2016,5/29/2016,53,3,Lateral,Yes,21,Yes,No
25,married,Associate Degree,Male,14,> 20 kms,Consultants,3,1/15/2016,3/6/2016,23,1,Lateral,No,1,No,Yes
39,married,Associate Degree,Male,10,15-20 kms,Internal Referrals,6,6/16/2015,6/27/2015,26,3,Lateral,Yes,12,No,Yes
37,married,Bachelor Degree,Female,32,<15 kms,Company Website,8,3/31/2015,7/20/2015,43,5,Lateral,Yes,13,No,No
27,married,Associate Degree,Male,12,<15 kms,Company Website,6,2/13/2016,2/16/2016,16,5,Lateral,Yes,3,Yes,Yes
31,married,Bachelor Degree,Female,40,<15 kms,Internal Referrals,5,11/24/2015,3/10/2016,45,3,Lateral,No,7,Yes,No
44,married,Master Degree,Male,13,> 20 kms,Internal Referrals,10,9/13/2015,10/3/2015,24,8,Vertical,Yes,20,Yes,Yes
37,single,Master Degree,Female,30,<15 kms,Company Website,5,5/22/2015,10/2/2015,27,4,Lateral,Yes,13,Yes,No
25,married,Associate Certification,Male,10,<15 kms,Social Media,8,3/27/2015,5/10/2015,17,1,Vertical,Yes,1,No,Yes
27,married,Bachelor Degree,Male,11,<15 kms,Consultants,8,12/19/2015,3/25/2016,20,5,Lateral,Yes,3,No,Yes
31,single,Bachelor Degree,Female,35,15-20 kms,Job Portals,10,2/23/2016,7/4/2016,32,4,Vertical,No,7,Yes,No
38,single,Master Degree,Female,33,> 20 kms,Job Portals,3,10/29/2015,3/6/2016,88,7,Lateral,Yes,14,No,No
38,married,Associate Degree,Male,13,<15 kms,Consultants,3,3/30/2016,5/19/2016,20,4,Vertical,No,8,Yes,Yes
28,married,Associate Degree,Male,13,15-20 kms,Job Portals,5,3/21/2016,5/22/2016,16,3,Lateral,No,4,Yes,Yes
42,divorced,Bachelor Degree,Female,34,15-20 kms,Social Media,9,5/25/2015,10/4/2015,51,4,Vertical,Yes,18,Yes,No
38,single,Master Degree,Male,12,> 20 kms,Internal Referrals,8,2/15/2016,4/24/2016,24,3,Lateral,Yes,11,Yes,Yes
29,married,Bachelor Degree,Male,13,> 20 kms,Internal Referrals,10,4/9/2015,6/24/2015,24,4,Lateral,No,5,Yes,Yes
40,married,Associate Degree,Male,10,> 20 kms,Social Media,8,7/4/2015,10/9/2015,28,5,Vertical,No,16,Yes,Yes
27,divorced,Associate Degree,Female,30,15-20 kms,Internal Referrals,4,10/16/2015,2/16/2016,65,5,Vertical,No,6,Yes,No
27,married,Associate Degree,Male,14,15-20 kms,Social Media,8,4/9/2015,7/17/2015,29,5,Lateral,Yes,3,Yes,Yes
25,single,Bachelor Degree,Male,11,15-20 kms,Social Media,6,7/15/2015,9/9/2015,16,1,Vertical,No,1,No,Yes
41,married,Associate Degree,Female,35,15-20 kms,Consultants,6,8/25/2015,1/7/2016,39,8,Lateral,No,17,Yes,No
39,married,Bachelor Degree,Male,13,<15 kms,Social Media,5,5/31/2015,7/23/2015,30,3,Lateral,Yes,12,No,Yes
46,single,Associate Degree,Male,14,<15 kms,Job Portals,8,5/27/2015,8/9/2015,22,7,Vertical,No,22,Yes,Yes
27,single,Associate Degree,Male,11,15-20 kms,Company Website,3,10/7/2015,12/27/2015,23,4,Vertical,Yes,3,No,Yes
43,married,Bachelor Degree,Male,13,<15 kms,Job Portals,7,9/24/2015,12/3/2015,27,7,Vertical,Yes,19,Yes,Yes
45,single,Bachelor Degree,Female,33,<15 kms,Job Portals,10,6/27/2015,10/31/2015,53,4,Vertical,No,21,Yes,No
45,married,Associate Degree,Female,33,> 20 kms,Company Website,3,4/12/2015,8/7/2015,74,5,Vertical,Yes,21,No,No
25,married,Associate Degree,Male,13,> 20 kms,Social Media,10,11/14/2015,1/16/2016,18,1,Lateral,No,1,Yes,Yes
30,married,Associate Degree,Male,10,<15 kms,Consultants,4,6/19/2015,9/5/2015,30,3,Lateral,Yes,6,Yes,Yes
35,married,Bachelor Degree,Female,37,> 20 kms,Social Media,3,6/24/2015,10/20/2015,81,4,Vertical,No,11,No,No
28,married,Associate Degree,Female,35,<15 kms,Social Media,5,4/9/2015,8/12/2015,50,3,Vertical,No,4,No,No
27,single,Associate Degree,Male,14,> 20 kms,Consultants,8,2/8/2015,4/28/2015,18,5,Vertical,Yes,3,Yes,Yes
30,single,Associate Certification,Female,33,> 20 kms,Consultants,9,5/16/2016,9/27/2016,95,5,Vertical,No,6,No,No
45,married,Master Degree,Female,33,15-20 kms,Company Website,5,7/13/2015,11/27/2015,63,8,Lateral,Yes,21,Yes,No
43,married,Associate Degree,Female,31,15-20 kms,Company Website,9,11/11/2015,3/2/2016,43,6,Lateral,No,19,Yes,No
37,married,Associate Degree,Male,10,15-20 kms,Consultants,3,3/14/2015,5/6/2015,26,3,Vertical,Yes,10,Yes,Yes
45,single,Bachelor Degree,Female,34,15-20 kms,Social Media,10,6/5/2015,9/16/2015,40,5,Lateral,No,21,Yes,No
43,married,Master Degree,Female,30,15-20 kms,Internal Referrals,10,10/17/2015,2/3/2016,46,7,Lateral,No,19,Yes,No
31,married,Associate Certification,Male,14,<15 kms,Social Media,7,12/17/2015,3/23/2016,23,5,Vertical,No,7,No,Yes
40,married,Bachelor Degree,Male,11,> 20 kms,Company Website,3,12/25/2015,3/19/2016,17,5,Vertical,No,16,Yes,Yes
33,married,Associate Degree,Female,35,<15 kms,Internal Referrals,6,7/17/2015,11/27/2015,29,7,Vertical,Yes,9,Yes,No
30,divorced,Associate Degree,Male,12,> 20 kms,Job Portals,10,3/14/2015,5/14/2015,21,5,Lateral,No,6,Yes,Yes
